epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,1017.36,2.76737,3.29573,2.13464,0.17515,0.12553,0.06805,0.01612,2.8955,3.31804,2.14008,0.009505,0.009505,0.009505
62,1031.36,2.77799,3.31476,2.12984,0.20316,0.1383,0.08093,0.02267,2.84969,3.2779,2.07311,0.00949675,0.00949675,0.00949675
63,1047.19,2.75352,3.27996,2.13694,0.19886,0.1383,0.07536,0.01906,2.94752,3.39986,2.11602,0.0094885,0.0094885,0.0094885
64,1061.15,2.73003,3.23875,2.12827,0.21283,0.12553,0.10047,0.02696,2.88957,3.26108,2.0947,0.00948025,0.00948025,0.00948025
65,1075.82,2.75971,3.2524,2.1151,0.21233,0.14681,0.09717,0.02547,2.86096,3.24104,2.08576,0.009472,0.009472,0.009472
66,1091.08,2.73038,3.24517,2.1272,0.19895,0.13404,0.08763,0.0234,2.84214,3.32344,2.07987,0.00946375,0.00946375,0.00946375
67,1105.02,2.73568,3.23815,2.11157,0.21913,0.12766,0.09624,0.02762,2.88162,3.31591,2.1114,0.0094555,0.0094555,0.0094555
68,1121.23,2.74035,3.23159,2.10967,0.23951,0.15106,0.1003,0.02825,2.8391,3.29738,2.11536,0.00944725,0.00944725,0.00944725
69,1146.11,2.73997,3.2778,2.12139,0.21109,0.12766,0.10185,0.02968,2.79404,3.25399,2.03766,0.009439,0.009439,0.009439
70,1163.06,2.70024,3.20908,2.09083,0.19315,0.14255,0.1001,0.02756,2.81378,3.30055,2.10425,0.00943075,0.00943075,0.00943075
71,1176.85,2.7181,3.22679,2.09344,0.24397,0.15532,0.09984,0.02589,2.82458,3.27191,2.065,0.0094225,0.0094225,0.0094225
72,1195.47,2.72282,3.21609,2.10789,0.17258,0.16809,0.09341,0.02534,2.79547,3.36205,2.08124,0.00941425,0.00941425,0.00941425
73,1219.42,2.66333,3.17316,2.08369,0.17781,0.15319,0.09663,0.02746,2.79939,3.24048,2.0641,0.009406,0.009406,0.009406
74,1233.27,2.66199,3.18724,2.06164,0.19551,0.13754,0.08105,0.02253,2.925,3.27293,2.08571,0.00939775,0.00939775,0.00939775
75,1247.32,2.72422,3.17896,2.10729,0.26779,0.15957,0.11478,0.02896,2.84785,3.22342,2.06542,0.0093895,0.0093895,0.0093895
76,1270.6,2.70277,3.22369,2.08483,0.23357,0.16596,0.11114,0.0313,2.83859,3.21974,2.08054,0.00938125,0.00938125,0.00938125
77,1290.88,2.71254,3.18999,2.08696,0.20858,0.08723,0.06924,0.0189,3.07339,3.59696,2.14319,0.009373,0.009373,0.009373
78,1304.81,2.70699,3.20409,2.07833,0.25672,0.1433,0.09621,0.02601,2.87105,3.26305,2.07164,0.00936475,0.00936475,0.00936475
79,1321.29,2.69876,3.20117,2.08547,0.22367,0.15532,0.10043,0.02622,2.77347,3.3431,2.06165,0.0093565,0.0093565,0.0093565
80,1346.56,2.65681,3.18041,2.09393,0.19523,0.08723,0.06586,0.01742,2.98674,3.67294,2.14994,0.00934825,0.00934825,0.00934825
81,1361.28,2.69808,3.17376,2.10652,0.25691,0.15745,0.10507,0.02427,2.87116,3.19765,2.05116,0.00934,0.00934,0.00934
82,1375.15,2.63752,3.16933,2.06862,0.18988,0.15745,0.10195,0.0281,2.7936,3.2366,2.06037,0.00933175,0.00933175,0.00933175
83,1389.7,2.65907,3.1689,2.08975,0.22641,0.15745,0.1086,0.02961,2.80901,3.18907,2.08371,0.0093235,0.0093235,0.0093235
